TEXT_ALL_Think,TEXT_ALL_Know,TEXT_ALL_Causal,TEXT_ALL_Ought,TEXT_ALL_Perceiv,TEXT_ALL_Compare,TEXT_ALL_Eval@,TEXT_ALL_EVAL,TEXT_ALL_Solve,TEXT_ALL_Abs@,TEXT_ALL_ABS,TEXT_ALL_Quality,TEXT_ALL_Quan,TEXT_ALL_NUMB,TEXT_ALL_ORD,TEXT_ALL_CARD,TEXT_ALL_FREQ,TEXT_ALL_DIST,TEXT_ALL_Time@,TEXT_ALL_TIME,TEXT_ALL_Space,TEXT_ALL_POS,TEXT_ALL_DIM,TEXT_ALL_Rel,TEXT_ALL_COLOR,TEXT_Think,TEXT_Know,TEXT_Causal,TEXT_Ought,TEXT_Compare,TEXT_Perceiv,TEXT_Eval@,TEXT_EVAL,TEXT_Solve,TEXT_Abs@,TEXT_ABS,TEXT_Quality,TEXT_Quan,TEXT_NUMB,TEXT_ORD,TEXT_CARD,TEXT_FREQ,TEXT_DIST,TEXT_Time@,TEXT_TIME,TEXT_Space,TEXT_POS,TEXT_DIM,TEXT_Rel,TEXT_COLOR,TITLE_Think,TITLE_Know,TITLE_Causal,TITLE_Ought,TITLE_Perceiv,TITLE_Compare,TITLE_Eval@,TITLE_EVAL,TITLE_Solve,TITLE_Abs@,TITLE_ABS,TITLE_Quality,TITLE_Quan,TITLE_NUMB,TITLE_ORD,TITLE_CARD,TITLE_FREQ,TITLE_DIST,TITLE_Time@,TITLE_TIME,TITLE_Space,TITLE_POS,TITLE_DIM,TITLE_Rel,TITLE_COLOR,ABSTRACT_Think,ABSTRACT_Know,ABSTRACT_Causal,ABSTRACT_Ought,ABSTRACT_Perceiv,ABSTRACT_Compare,ABSTRACT_Eval@,ABSTRACT_EVAL,ABSTRACT_Solve,ABSTRACT_Abs@,ABSTRACT_ABS,ABSTRACT_Quality,ABSTRACT_Quan,ABSTRACT_NUMB,ABSTRACT_ORD,ABSTRACT_CARD,ABSTRACT_FREQ,ABSTRACT_DIST,ABSTRACT_Time@,ABSTRACT_TIME,ABSTRACT_Space,ABSTRACT_POS,ABSTRACT_DIM,ABSTRACT_Rel,ABSTRACT_COLOR,CONCLUSION_Think,INTRODUCTION_Think,SECTIONS_Think,CONCLUSION_Know,INTRODUCTION_Know,SECTIONS_Know,CONCLUSION_Causal,INTRODUCTION_Causal,SECTIONS_Causal,CONCLUSION_Ought,INTRODUCTION_Ought,SECTIONS_Ought,CONCLUSION_Perceiv,INTRODUCTION_Perceiv,SECTIONS_Perceiv,CONCLUSION_Compare,INTRODUCTION_Compare,SECTIONS_Compare,CONCLUSION_Eval@,INTRODUCTION_Eval@,SECTIONS_Eval@,CONCLUSION_EVAL,INTRODUCTION_EVAL,SECTIONS_EVAL,CONCLUSION_Solve,INTRODUCTION_Solve,SECTIONS_Solve,CONCLUSION_Abs@,INTRODUCTION_Abs@,SECTIONS_Abs@,CONCLUSION_ABS,INTRODUCTION_ABS,SECTIONS_ABS,CONCLUSION_Quality,INTRODUCTION_Quality,SECTIONS_Quality,CONCLUSION_Quan,INTRODUCTION_Quan,SECTIONS_Quan,CONCLUSION_NUMB,INTRODUCTION_NUMB,SECTIONS_NUMB,CONCLUSION_ORD,INTRODUCTION_ORD,SECTIONS_ORD,CONCLUSION_CARD,INTRODUCTION_CARD,SECTIONS_CARD,CONCLUSION_FREQ,INTRODUCTION_FREQ,SECTIONS_FREQ,CONCLUSION_DIST,INTRODUCTION_DIST,SECTIONS_DIST,CONCLUSION_Time@,INTRODUCTION_Time@,SECTIONS_Time@,CONCLUSION_TIME,INTRODUCTION_TIME,SECTIONS_TIME,CONCLUSION_Space,INTRODUCTION_Space,SECTIONS_Space,CONCLUSION_POS,INTRODUCTION_POS,SECTIONS_POS,CONCLUSION_DIM,INTRODUCTION_DIM,SECTIONS_DIM,CONCLUSION_Rel,INTRODUCTION_Rel,SECTIONS_Rel,CONCLUSION_COLOR,INTRODUCTION_COLOR,SECTIONS_COLOR,LABEL,ID,TIPO
0,0.031490385,0.016586538,0.000961538,0.008653846,0.012019231,0.001682692,0.015865385,0.047596154,0.012019231,0.026682692,0.009134615,0.053846154,0.006490385,0.003125,0.003365385,0.002163462,0.001923077,0.027163462,0.012740385,0.071875,0.004567308,0.003125,0.015384615,0,0,0.031234629,0.016969995,0.000983768,0.012297098,0.008116085,0.001721594,0.015740285,0.047220856,0.012297098,0.027053615,0.009345794,0.054599115,0.006640433,0.003197245,0.003443187,0.001967536,0.001967536,0.027053615,0.012788982,0.072552878,0.004426955,0.002951303,0.015248401,0,0,0.083333333,0,0,0.083333333,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.083333333,0,0,0.036585366,0,0,0.024390244,0,0,0.024390244,0.06097561,0,0.012195122,0,0.024390244,0,0,0,0.012195122,0,0.036585366,0.012195122,0.036585366,0.012195122,0.012195122,0.012195122,0,0,0,0,0,0,0.031158465,0,0,0.020070651,0,0,0.000528211,0,0,0.006524519,0,0,0.013139644,0,0,0.001606025,0,0,0.01581823,0,0,0.047465806,0,0,0.013002487,0,0,0.030979531,0,0,0.009293099,0,0,0.05499507,0,0,0.007146441,0,0,0.003260163,0,0,0.003886278,0,0,0.001910095,0,0,0.001570245,0,0,0.031688861,0,0,0.016406799,0,0,0.068314027,0,0,0.004704686,0,0,0.003172638,0,0,0.01579489,0,0,0,1,338,train
0.000537201,0.051302713,0.019876444,0,0.004029009,0.013967231,0,0.012892828,0.027665861,0.017459038,0.020413645,0.008595219,0.059360731,0.010475423,0.006446414,0.004029009,0.001880204,0.000805802,0.02283105,0.002148805,0.058554929,0.009669621,0.001611604,0.012892828,0.000537201,0.000550055,0.051430143,0.020077008,0,0.013476348,0.004125413,0,0.012651265,0.027777778,0.017876788,0.02090209,0.007975798,0.059130913,0.010451045,0.00660066,0.003850385,0.001925193,0.000825083,0.02310231,0.00220022,0.058580858,0.00990099,0.001650165,0.01320132,0.000550055,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049382716,0.012345679,0,0,0.037037037,0,0.024691358,0.024691358,0,0,0.024691358,0.074074074,0.012345679,0,0.012345679,0,0,0.012345679,0,0.061728395,0,0,0,0,0,0,0.001349528,0,0,0.055692796,0,0,0.017490246,0,0,0,0,0,0.00355513,0,0,0.012294755,0,0,0,0,0,0.010628468,0,0,0.032412971,0,0,0.019569364,0,0,0.022162494,0,0,0.010345103,0,0,0.058490354,0,0,0.008918109,0,0,0.00551698,0,0,0.003401129,0,0,0.001652746,0,0,0.000742369,0,0,0.019371965,0,0,0.001850761,0,0,0.049879948,0,0,0.008369706,0,0,0.000925332,0,0,0.010094978,0,0,0.000357412,1,343,train
0,0.077513966,0.019553073,0.000232775,0.003724395,0.006284916,0.000698324,0.009310987,0.045391061,0.032821229,0.034217877,0.006284916,0.063780261,0.01094041,0.001862197,0.009078212,0.001396648,0,0.013268156,0.001862197,0.056564246,0.004888268,0.005819367,0.011405959,0.000232775,0,0.077273818,0.020158387,0.000239981,0.006479482,0.003599712,0.000719942,0.00911927,0.046076314,0.033117351,0.034557235,0.00599952,0.064554836,0.011279098,0.001919846,0.009359251,0.001439885,0,0.013198944,0.001679866,0.05687545,0.004799616,0.004799616,0.011279098,0.000239981,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0,0.075,0,0,0.008333333,0,0,0.016666667,0.025,0.025,0.025,0.016666667,0.033333333,0,0,0,0,0,0.016666667,0,0.05,0.008333333,0.033333333,0.016666667,0,0,0,0,0,0,0.067926909,0,0,0.017545247,0,0,0.000177778,0,0,0.003467707,0,0,0.007553685,0,0,0.000517568,0,0,0.009458151,0,0,0.04851594,0,0,0.030553272,0,0,0.032373116,0,0,0.006099629,0,0,0.060605303,0,0,0.01226468,0,0,0.003141964,0,0,0.009122716,0,0,0.001432358,0,0,0,0,0,0.013078512,0,0,0.002112242,0,0,0.052672406,0,0,0.0059238,0,0,0.00531189,0,0,0.009292181,0,0,0.00037037,1,350,train
0.000552792,0.0328911,0.016583748,0.000276396,0.014096186,0.009397457,0.000276396,0.012437811,0.041182974,0.021006081,0.027915976,0.011055832,0.076838032,0.009121061,0.004698729,0.004422333,0.006633499,0.001658375,0.027915976,0.00525152,0.071586512,0.019900498,0.004698729,0.013266998,0,0.000569152,0.032726238,0.016505407,0.000284576,0.009675583,0.013090495,0.000284576,0.012236767,0.041263517,0.021058623,0.02760387,0.011098463,0.077120091,0.009391007,0.004837792,0.004553216,0.006545248,0.00142288,0.027319294,0.005122368,0.071997723,0.020204895,0.004553216,0.013090495,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553191,0.021276596,0,0.042553191,0,0,0.021276596,0.042553191,0.021276596,0.042553191,0.010638298,0.074468085,0,0,0,0.010638298,0.010638298,0.053191489,0.010638298,0.063829787,0.010638298,0.010638298,0.021276596,0,0,0,0.000362976,0,0,0.034597984,0,0,0.014199509,0,0,0.000181488,0,0,0.013318971,0,0,0.008156958,0,0,0.000256739,0,0,0.009587106,0,0,0.039855211,0,0,0.021244736,0,0,0.027103627,0,0,0.012626612,0,0,0.078136935,0,0,0.008928801,0,0,0.004548693,0,0,0.004380107,0,0,0.006220592,0,0,0.001302902,0,0,0.025538622,0,0,0.004555989,0,0,0.071584103,0,0,0.016891704,0,0,0.003440808,0,0,0.013479689,0,0,0,1,365,train
0,0.049821216,0.020738975,0,0.005959476,0.016924911,0.001191895,0.030750894,0.034326579,0.017640048,0.023599523,0.015971395,0.067222884,0.006674613,0.001430274,0.005244338,0.003098927,0.000476758,0.020500596,0.005959476,0.050297974,0.008581645,0.004052443,0.013825983,0.001668653,0,0.049200492,0.020664207,0,0.017220172,0.006150062,0.001230012,0.031242312,0.034440344,0.017220172,0.022878229,0.01599016,0.067404674,0.006888069,0.001476015,0.005412054,0.003198032,0.000492005,0.020172202,0.005658057,0.050184502,0.008856089,0.003690037,0.014268143,0.001722017,0,0,0.111111111,0,0,0,0,0,0,0.111111111,0.222222222,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0.074380165,0.016528926,0,0,0.008264463,0,0.016528926,0.033057851,0.024793388,0.033057851,0.016528926,0.066115702,0,0,0,0,0,0.024793388,0.008264463,0.05785124,0,0.016528926,0,0,0,0,0,0,0,0.051558471,0,0,0.032835749,0,0,0,0,0,0.006722498,0,0,0.017811317,0,0,0.001559292,0,0,0.025883537,0,0,0.036354415,0,0,0.017804678,0,0,0.024158273,0,0,0.015072643,0,0,0.075741229,0,0,0.006889675,0,0,0.001880751,0,0,0.005008924,0,0,0.003666885,0,0,0.000534188,0,0,0.021382882,0,0,0.006409431,0,0,0.054453755,0,0,0.009981527,0,0,0.003790162,0,0,0.016086034,0,0,0.00123254,0,367,train
0,0.055104408,0.019141531,0.000290023,0.003480278,0.013341067,0,0.015081206,0.034512761,0.028712297,0.036542923,0.008990719,0.075406032,0.013341067,0.007830626,0.005510441,0.003190255,0.002030162,0.027552204,0.011310905,0.073665893,0.013051044,0.010150812,0.016531323,0.000290023,0,0.055522209,0.018907563,0.00030012,0.012905162,0.003601441,0,0.014705882,0.035114046,0.028211285,0.036014406,0.009003601,0.075930372,0.013805522,0.008103241,0.005702281,0.00240096,0.00210084,0.027310924,0.010504202,0.072929172,0.013505402,0.009903962,0.017106843,0.00030012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.047169811,0.028301887,0,0,0.028301887,0,0.028301887,0.018867925,0.047169811,0.056603774,0.009433962,0.066037736,0,0,0,0.028301887,0,0.037735849,0.028301887,0.094339623,0,0.009433962,0,0,0,0,0,0,0,0.061957935,0,0,0.016213512,0,0,0.000160668,0,0,0.002998469,0,0,0.010268277,0,0,0,0,0,0.010000863,0,0,0.032952165,0,0,0.035403604,0,0,0.043938115,0,0,0.012385407,0,0,0.061515109,0,0,0.012196516,0,0,0.008278434,0,0,0.003918082,0,0,0.00107042,0,0,0.002914075,0,0,0.022856601,0,0,0.010872095,0,0,0.067667951,0,0,0.011924026,0,0,0.008531359,0,0,0.016333399,0,0,0.000294811,0,369,train
0,0.034991974,0.029213483,0.001605136,0.012520064,0.010272873,0.000321027,0.014446228,0.023434992,0.021829856,0.023434992,0.006099518,0.071268058,0.008667737,0.001284109,0.007383628,0.002889246,0.000321027,0.01894061,0.001284109,0.073836276,0.001605136,0.001605136,0.012199037,0.000321027,0,0.034782609,0.030100334,0.001337793,0.010033445,0.01270903,0.000334448,0.014046823,0.023411371,0.021404682,0.023076923,0.006354515,0.072575251,0.008361204,0.001337793,0.007023411,0.003010033,0.000334448,0.018394649,0.001337793,0.073578595,0.001672241,0.001672241,0.012040134,0.000334448,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0.008333333,0.008333333,0.008333333,0.016666667,0,0.025,0.025,0.025,0.025,0,0.041666667,0.016666667,0,0.016666667,0,0,0.033333333,0,0.083333333,0,0,0.016666667,0,0,0,0,0,0,0.031104543,0,0,0.032983682,0,0,0.000947282,0,0,0.009671449,0,0,0.007569473,0,0,0.000112473,0,0,0.013935192,0,0,0.027379924,0,0,0.024486943,0,0,0.025633037,0,0,0.006009315,0,0,0.06898227,0,0,0.008988346,0,0,0.001692099,0,0,0.007296247,0,0,0.002245234,0,0,0.000278784,0,0,0.01357453,0,0,0.000867309,0,0,0.077006735,0,0,0.001804573,0,0,0.001050633,0,0,0.012456853,0,0,0.000291206,1,375,train
0,0.058690745,0.025677201,0.000564334,0.004514673,0.00761851,0.000846501,0.015519187,0.025395034,0.02765237,0.034706546,0.012133183,0.078724605,0.011286682,0.002257336,0.009029345,0.003950339,0.001693002,0.023137698,0.005361174,0.062358916,0.004514673,0.006489842,0.012697517,0.000282167,0,0.059431525,0.026126902,0.000574218,0.007751938,0.004306632,0.000861326,0.015503876,0.025552684,0.027849555,0.035027275,0.01205857,0.078954924,0.011484353,0.002296871,0.009187482,0.004019523,0.001722653,0.023255814,0.005455067,0.062589722,0.004593741,0.006603503,0.012632788,0.000287109,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0.020408163,0,0,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.06122449,0,0,0,0,0,0.020408163,0,0.06122449,0,0,0.020408163,0,0,0,0,0,0,0.054837602,0,0,0.026191923,0,0,0.000386011,0,0,0.003106109,0,0,0.007918471,0,0,0.000494607,0,0,0.014892175,0,0,0.024510101,0,0,0.024645951,0,0,0.032790789,0,0,0.010882695,0,0,0.08434382,0,0,0.013010553,0,0,0.002296689,0,0,0.010713864,0,0,0.003423793,0,0,0.001965333,0,0,0.029507387,0,0,0.006179505,0,0,0.061115346,0,0,0.004527086,0,0,0.006159771,0,0,0.011529009,0,0,0.000128866,0,376,train
0.000234137,0.050339499,0.020838211,0.001170686,0.003746195,0.010770311,0.000234137,0.011472723,0.033013346,0.017794428,0.027159916,0.009599625,0.082416296,0.010302037,0.001170686,0.009131351,0.003043784,0.003277921,0.014984781,0.009131351,0.059704987,0.003043784,0.004682744,0.013579958,0,0.000241429,0.050941574,0.020762916,0.001207146,0.010622887,0.003621439,0.000241429,0.011588605,0.033558667,0.017865765,0.027281507,0.009415741,0.083775954,0.010622887,0.001207146,0.009415741,0.002655722,0.00338001,0.014485756,0.008691453,0.060115886,0.00313858,0.004828585,0.014002897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0.024193548,0,0.008064516,0.016129032,0,0.008064516,0.016129032,0.016129032,0.024193548,0.016129032,0.040322581,0,0,0,0.016129032,0,0.032258065,0.024193548,0.048387097,0,0,0,0,0,0,0.000390168,0,0,0.057191431,0,0,0.0198329,0,0,0.001202186,0,0,0.003318925,0,0,0.010084574,0,0,0.000211909,0,0,0.011919801,0,0,0.035400524,0,0,0.023397927,0,0,0.032118641,0,0,0.008617895,0,0,0.081099582,0,0,0.010461449,0,0,0.001399748,0,0,0.009061701,0,0,0.002385403,0,0,0.002711305,0,0,0.013471876,0,0,0.008836578,0,0,0.055760875,0,0,0.003229827,0,0,0.003903733,0,0,0.012595105,0,0,0,0,382,train
0.000246975,0.047913065,0.023215609,0.000493949,0.007162262,0.005927389,0,0.015065448,0.028402075,0.03679921,0.040009879,0.01407755,0.069152877,0.005927389,0.002469746,0.003457644,0.005186466,0.000493949,0.018029143,0.003210669,0.049888861,0.004445542,0.00271672,0.015065448,0.000246975,0.000251193,0.047977895,0.023109771,0.000502386,0.006028636,0.007033409,0,0.015322783,0.028636021,0.036423009,0.039437327,0.013815624,0.068826928,0.006028636,0.002511932,0.003516704,0.005023863,0.000502386,0.017332329,0.002763125,0.048982668,0.004521477,0.002763125,0.01507159,0.000251193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.05,0.033333333,0,0.016666667,0,0,0,0.016666667,0.066666667,0.083333333,0.033333333,0.1,0,0,0,0.016666667,0,0.066666667,0.033333333,0.1,0,0,0.016666667,0,0,0,0.00030303,0,0,0.046563481,0,0,0.025968875,0,0,0.001160905,0,0,0.007772619,0,0,0.007288085,0,0,0,0,0,0.015477285,0,0,0.02750697,0,0,0.032809914,0,0,0.035807668,0,0,0.011912483,0,0,0.067102258,0,0,0.004755876,0,0,0.002012808,0,0,0.002743068,0,0,0.00686409,0,0,0.00058981,0,0,0.017117935,0,0,0.002515657,0,0,0.055066465,0,0,0.003085925,0,0,0.002004868,0,0,0.016549719,0,0,0.000179308,0,384,train
0,0.039448276,0.022344828,0.000275862,0.023724138,0.00662069,0.001103448,0.014068966,0.019862069,0.017103448,0.02262069,0.009103448,0.065103448,0.008275862,0.000827586,0.007448276,0.003862069,0.001655172,0.019034483,0.003862069,0.061517241,0.002206897,0.004137931,0.012965517,0.000827586,0,0.039067055,0.02303207,0,0.006705539,0.02303207,0.001166181,0.013994169,0.020408163,0.016034985,0.021865889,0.009329446,0.066763848,0.008746356,0.000874636,0.00787172,0.003790087,0.001749271,0.019533528,0.004081633,0.062973761,0.002332362,0.004373178,0.013411079,0.000874636,0,0.066666667,0,0,0.066666667,0,0,0,0,0.066666667,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0.011111111,0.005555556,0.033333333,0.005555556,0,0.016666667,0.011111111,0.033333333,0.033333333,0.005555556,0.038888889,0,0,0,0.005555556,0,0.011111111,0,0.038888889,0,0,0.005555556,0,0,0,0,0,0,0.039493004,0,0,0.017332283,0,0,0,0,0,0.02735996,0,0,0.006947683,0,0,0.002227904,0,0,0.013693503,0,0,0.020122085,0,0,0.013060185,0,0,0.019730565,0,0,0.007517248,0,0,0.06113881,0,0,0.009140249,0,0,0.000666855,0,0,0.008473394,0,0,0.004218495,0,0,0.00200619,0,0,0.017867033,0,0,0.00466419,0,0,0.056578899,0,0,0.001770511,0,0,0.00382377,0,0,0.010657918,0,0,0.000619509,1,387,train
0.000267237,0.048904329,0.018973811,0,0.004543025,0.004810262,0.000267237,0.00828434,0.027525387,0.017904864,0.023249599,0.010154997,0.05050775,0.006680919,0.002137894,0.004543025,0.002405131,0.00080171,0.016835917,0.004810262,0.053714591,0.002939604,0.001336184,0.014965259,0.000267237,0.000274952,0.049766291,0.018696728,0,0.004949134,0.004674182,0.000274952,0.008523508,0.02777014,0.018146824,0.02337091,0.01017322,0.051690954,0.006873797,0.002199615,0.004674182,0.002474567,0.000824856,0.017047017,0.004674182,0.053340665,0.003024471,0.001374759,0.015122354,0.000274952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0.029411765,0,0,0,0,0,0.019607843,0.009803922,0.019607843,0.009803922,0.009803922,0,0,0,0,0,0.009803922,0.009803922,0.068627451,0,0,0.009803922,0,0,0,0.000383142,0,0,0.051967712,0,0,0.016597523,0,0,0,0,0,0.004484169,0,0,0.00537472,0,0,0.000145243,0,0,0.008089306,0,0,0.027823759,0,0,0.018667802,0,0,0.024300758,0,0,0.009007648,0,0,0.053674861,0,0,0.007963119,0,0,0.001996576,0,0,0.005966543,0,0,0.00197239,0,0,0.000963087,0,0,0.018463219,0,0,0.004948809,0,0,0.054511111,0,0,0.002486432,0,0,0.001522544,0,0,0.015126458,0,0,0.000193237,1,388,train
0.000252143,0.07286939,0.028744327,0.001512859,0.04311649,0.010842158,0.000252143,0.015632879,0.027735754,0.061018659,0.068078669,0.00706001,0.059253656,0.010842158,0.004538578,0.00630358,0.003025719,0.001260716,0.017902168,0.005799294,0.056480081,0.003782148,0.001765003,0.012355018,0.000252143,0.000259067,0.073056995,0.029533679,0.001554404,0.010362694,0.042746114,0.000259067,0.015284974,0.028238342,0.060880829,0.06761658,0.007253886,0.060103627,0.011139896,0.004663212,0.006476684,0.002849741,0.001295337,0.017875648,0.005440415,0.056217617,0.00388601,0.001554404,0.012435233,0.000259067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0.07,0,0,0.06,0.03,0,0.03,0.01,0.07,0.09,0,0.03,0,0,0,0.01,0,0.02,0.02,0.06,0,0,0.01,0,0,0,0.00029976,0,0,0.072935409,0,0,0.029217868,0,0,0.001451955,0,0,0.04526832,0,0,0.011095642,0,0,0.000150966,0,0,0.013492268,0,0,0.038541977,0,0,0.05968553,0,0,0.064914937,0,0,0.006349411,0,0,0.061389013,0,0,0.009476189,0,0,0.00439163,0,0,0.00508456,0,0,0.002186831,0,0,0.000995728,0,0,0.018410847,0,0,0.004233679,0,0,0.052945396,0,0,0.003887411,0,0,0.001493319,0,0,0.012719045,0,0,0.000277778,0,395,train
0,0.049559209,0.020729092,0.001667858,0.009292352,0.01096021,0.000238265,0.009530617,0.026209197,0.024541339,0.028591851,0.013581129,0.070526567,0.01096021,0.000953062,0.010007148,0.003573981,0.001429593,0.019061234,0.003573981,0.057660234,0.002382654,0.00262092,0.025970932,0.000238265,0,0.049878345,0.021167883,0.001703163,0.010948905,0.009489051,0.000243309,0.009489051,0.026520681,0.024087591,0.028223844,0.013625304,0.071046229,0.010948905,0.000973236,0.009975669,0.003649635,0.001459854,0.019221411,0.003649635,0.057420925,0.00243309,0.002676399,0.025547445,0.000243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.036585366,0,0,0,0.012195122,0,0.012195122,0.012195122,0.048780488,0.048780488,0.012195122,0.048780488,0.012195122,0,0.012195122,0,0,0.012195122,0,0.073170732,0,0,0.036585366,0,0,0,0,0,0,0.049046372,0,0,0.021911888,0,0,0.001328854,0,0,0.00892373,0,0,0.007377659,0,0,0.000176367,0,0,0.009676446,0,0,0.025916952,0,0,0.026850386,0,0,0.03073262,0,0,0.014884915,0,0,0.069845948,0,0,0.008818713,0,0,0.000693287,0,0,0.008125425,0,0,0.003927044,0,0,0.001195953,0,0,0.019383122,0,0,0.003510818,0,0,0.058589007,0,0,0.001726499,0,0,0.001838435,0,0,0.023146999,0,0,0.000343407,1,419,train
0,0.043437205,0.023607177,0.000472144,0.005901794,0.006610009,0.000472144,0.010387158,0.026912181,0.015816808,0.017705382,0.008262512,0.050283286,0.005665722,0.001652502,0.00401322,0.004485364,0.000236072,0.016525024,0.001652502,0.060906516,0.002360718,0.003541076,0.013456091,0,0,0.043215838,0.023660068,0.000482859,0.00651859,0.005794302,0.000482859,0.010140029,0.027040077,0.015451473,0.017382907,0.008450024,0.050458716,0.005794302,0.001690005,0.004104297,0.004587156,0.000241429,0.016658619,0.001690005,0.060840174,0.002414293,0.003621439,0.013520039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057471264,0.022988506,0,0.011494253,0.011494253,0,0.022988506,0.022988506,0.034482759,0.034482759,0,0.045977011,0,0,0,0,0,0.011494253,0,0.068965517,0,0,0.011494253,0,0,0,0,0,0,0.040341412,0,0,0.022237991,0,0,0.000138026,0,0,0.003929472,0,0,0.007084949,0,0,0.000386404,0,0,0.009242856,0,0,0.029722926,0,0,0.013900313,0,0,0.015846639,0,0,0.006658641,0,0,0.04858479,0,0,0.00398233,0,0,0.001191105,0,0,0.002791224,0,0,0.004551574,0,0,0.000183352,0,0,0.016488462,0,0,0.001762974,0,0,0.062495836,0,0,0.001805257,0,0,0.003351578,0,0,0.01361864,0,0,0,1,433,train
0.000271739,0.032608696,0.020923913,0,0.00951087,0.007608696,0.000543478,0.012771739,0.030978261,0.017934783,0.026086957,0.007608696,0.053804348,0.010054348,0.004619565,0.005434783,0.002173913,0.000815217,0.025815217,0.007880435,0.064945652,0.006793478,0.00298913,0.011141304,0.001902174,0.000276625,0.032918396,0.021023513,0,0.007745505,0.009681881,0.00055325,0.013001383,0.031258645,0.017980636,0.025726141,0.00746888,0.054218534,0.010235131,0.004702628,0.005532503,0.002213001,0.000829876,0.025726141,0.00746888,0.06473029,0.006915629,0.003042877,0.011341632,0.001936376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0.017857143,0,0,0,0,0,0.017857143,0.017857143,0.053571429,0.017857143,0.035714286,0,0,0,0,0,0.035714286,0.035714286,0.089285714,0,0,0,0,0,0,0.000163452,0,0,0.023406509,0,0,0.022199943,0,0,0,0,0,0.009428391,0,0,0.006453616,0,0,0.000504939,0,0,0.011070967,0,0,0.025033182,0,0,0.016076102,0,0,0.022570446,0,0,0.006209104,0,0,0.048706942,0,0,0.008256192,0,0,0.004064607,0,0,0.004191585,0,0,0.001666775,0,0,0.000682048,0,0,0.021143796,0,0,0.006114959,0,0,0.07689494,0,0,0.005709677,0,0,0.002496151,0,0,0.010000184,0,0,0.001316727,1,440,train
0.00048852,0.040547142,0.02296043,0.001221299,0.007816317,0.012701514,0.001709819,0.015876893,0.041768442,0.030043967,0.035417684,0.026624328,0.080361505,0.010991695,0.001465559,0.009526136,0.002442599,0.00048852,0.02222765,0.008304836,0.04592086,0.005129458,0.003663898,0.017830972,0.00048852,0.000504286,0.040342915,0.023449319,0.00075643,0.012859304,0.007564297,0.001512859,0.015885023,0.042612204,0.02899647,0.034291478,0.026727181,0.081442259,0.010842158,0.001512859,0.009329299,0.002521432,0.000504286,0.021684317,0.008068583,0.046898638,0.005295008,0.003782148,0.017902168,0.000504286,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.042016807,0.008403361,0.016806723,0.008403361,0.008403361,0.008403361,0.016806723,0.016806723,0.067226891,0.075630252,0.025210084,0.050420168,0.016806723,0,0.016806723,0,0,0.033613445,0.016806723,0.016806723,0,0,0.016806723,0,0,0,0.0004158,0,0,0.037836788,0,0,0.023186243,0,0,0.000424177,0,0,0.006486051,0,0,0.011090029,0,0,0.001960154,0,0,0.016363192,0,0,0.041029977,0,0,0.030117258,0,0,0.036516904,0,0,0.025372222,0,0,0.084241985,0,0,0.011231262,0,0,0.000911032,0,0,0.01032023,0,0,0.001339334,0,0,0.00101395,0,0,0.022830848,0,0,0.008153948,0,0,0.046805283,0,0,0.004441726,0,0,0.003254261,0,0,0.015618159,0,0,0.000808335,0,444,train
